Date,CPU Utilization,Total Power,CPU Power,GPU Power
2026-02-02 17:44:48,0.00417710944027,3.93503800000326,3.93503800000326,0.00000000000000
2026-02-02 17:44:49,0.00667222685571,4.07774600000266,4.07774600000266,0.00000000000000
2026-02-02 17:44:50,0.00583819849875,3.90078399999766,3.90078399999766,0.00000000000000
2026-02-02 17:44:51,0.01169590643275,5.60206599999947,5.60206599999947,0.00000000000000
2026-02-02 17:44:52,0.00667779632721,4.37599400000181,4.37599400000181,0.00000000000000
2026-02-02 17:44:53,0.00751252086811,4.44723399999930,4.44723399999930,0.00000000000000
2026-02-02 17:44:54,0.00584307178631,4.21468699999969,4.21468699999969,0.00000000000000
2026-02-02 17:44:55,0.00583819849875,4.03549699999712,4.03549699999712,0.00000000000000
2026-02-02 17:44:56,0.00501253132832,4.10092300000542,4.10092300000542,0.00000000000000
2026-02-02 17:44:57,0.00417710944027,4.02148999999918,4.02148999999918,0.00000000000000
2026-02-02 17:44:58,0.00583819849875,4.28371400000469,4.28371400000469,0.00000000000000
2026-02-02 17:44:59,0.00500834724541,3.92942300000141,3.92942300000141,0.00000000000000
2026-02-02 17:45:00,0.00583819849875,4.36211000000185,4.36211000000185,0.00000000000000
2026-02-02 17:45:01,0.00500834724541,4.00858199999493,4.00858199999493,0.00000000000000
2026-02-02 17:45:02,0.00668337510443,4.60822100000223,4.60822100000223,0.00000000000000
2026-02-02 17:45:03,0.00584795321637,4.37620800000150,4.37620800000150,0.00000000000000
2026-02-02 17:45:04,0.00667779632721,4.31908199999452,4.31908199999452,0.00000000000000
2026-02-02 17:45:05,0.00417710944027,4.06967499999882,4.06967499999882,0.00000000000000
2026-02-02 17:45:06,0.00667779632721,4.31009500000073,4.31009500000073,0.00000000000000
2026-02-02 17:45:07,0.00417710944027,3.96665200000280,3.96665200000280,0.00000000000000
2026-02-02 17:45:08,0.00500834724541,4.06727999999566,4.06727999999566,0.00000000000000
2026-02-02 17:45:09,0.00583819849875,3.99439200000052,3.99439200000052,0.00000000000000
2026-02-02 17:45:10,0.00584307178631,4.29239500000403,4.29239500000403,0.00000000000000
2026-02-02 17:45:11,0.00584307178631,4.02261899999576,4.02261899999576,0.00000000000000
2026-02-02 17:45:12,0.00750625521268,4.12681600000360,4.12681600000360,0.00000000000000
2026-02-02 17:45:13,0.00584795321637,4.30051300000196,4.30051300000196,0.00000000000000
2026-02-02 17:45:14,0.00584795321637,4.23842899999727,4.23842899999727,0.00000000000000
2026-02-02 17:45:15,0.00667222685571,4.14237900000444,4.14237900000444,0.00000000000000
2026-02-02 17:45:16,0.00501253132832,4.06129800000053,4.06129800000053,0.00000000000000
2026-02-02 17:45:17,0.00500834724541,3.90256899999804,3.90256899999804,0.00000000000000
2026-02-02 17:45:18,0.00584307178631,4.04620799999975,4.04620799999975,0.00000000000000
2026-02-02 17:45:19,0.00584307178631,3.98889899999631,3.98889899999631,0.00000000000000
2026-02-02 17:45:20,0.00667779632721,4.29503499999555,4.29503499999555,0.00000000000000
2026-02-02 17:45:21,0.00500834724541,4.08716100000311,4.08716100000311,0.00000000000000
2026-02-02 17:45:22,0.00584307178631,4.24381400000129,4.24381400000129,0.00000000000000
2026-02-02 17:45:23,0.00667779632721,4.27579500000138,4.27579500000138,0.00000000000000
2026-02-02 17:45:24,0.00667222685571,4.07475499999418,4.07475499999418,0.00000000000000
2026-02-02 17:45:25,0.00668337510443,4.16778400000476,4.16778400000476,0.00000000000000
2026-02-02 17:45:26,0.00666666666667,4.04132499999832,4.04132499999832,0.00000000000000
2026-02-02 17:45:27,0.00334448160535,3.83158900000126,3.83158900000126,0.00000000000000
2026-02-02 17:45:28,0.00500834724541,4.13966300000175,4.13966300000175,0.00000000000000
2026-02-02 17:45:29,0.00583819849875,4.00966599999811,4.00966599999811,0.00000000000000
2026-02-02 17:45:30,0.00501253132832,3.98648800000228,3.98648800000228,0.00000000000000
2026-02-02 17:45:31,0.00667222685571,4.10519599999679,4.10519599999679,0.00000000000000
2026-02-02 17:45:32,0.00751252086811,4.56052500000078,4.56052500000078,0.00000000000000
2026-02-02 17:45:33,0.00584795321637,4.22707599999558,4.22707599999558,0.00000000000000
2026-02-02 17:45:34,0.00667222685571,4.45797499999753,4.45797499999753,0.00000000000000
2026-02-02 17:45:35,0.00417710944027,4.23028100000374,4.23028100000374,0.00000000000000
2026-02-02 17:45:36,0.00667779632721,4.40063599999849,4.40063599999849,0.00000000000000
2026-02-02 17:45:37,0.00584307178631,4.06080999999540,4.06080999999540,0.00000000000000
2026-02-02 17:45:38,0.00584307178631,4.25292300000001,4.25292300000001,0.00000000000000
2026-02-02 17:45:39,0.00418060200669,3.99561300000641,3.99561300000641,0.00000000000000
2026-02-02 17:45:40,0.00584307178631,4.04140200000256,4.04140200000256,0.00000000000000
2026-02-02 17:45:41,0.00583819849875,3.93604500000220,3.93604500000220,0.00000000000000
2026-02-02 17:45:42,0.00750625521268,4.22025600000052,4.22025600000052,0.00000000000000
2026-02-02 17:45:43,0.00834724540902,4.37157000000298,4.37157000000298,0.00000000000000
2026-02-02 17:45:44,0.00501253132832,4.00879499999428,4.00879499999428,0.00000000000000
2026-02-02 17:45:45,0.00667222685571,4.21958500000619,4.21958500000619,0.00000000000000
2026-02-02 17:45:46,0.00501253132832,4.07379399999627,4.07379399999627,0.00000000000000
2026-02-02 17:45:47,0.00666666666667,3.99555200000032,3.99555200000032,0.00000000000000
2026-02-02 17:45:48,0.00417710944027,3.84169000000111,3.84169000000111,0.00000000000000
2026-02-02 17:45:49,0.00583819849875,3.75674799999979,3.75674799999979,0.00000000000000
2026-02-02 17:45:50,0.00583819849875,4.01875899999868,4.01875899999868,0.00000000000000
2026-02-02 17:45:51,0.00501253132832,3.98529799999960,3.98529799999960,0.00000000000000
2026-02-02 17:45:52,0.00584307178631,4.05380599999626,4.05380599999626,0.00000000000000
2026-02-02 17:45:53,0.00667779632721,4.18551399999706,4.18551399999706,0.00000000000000
2026-02-02 17:45:54,0.00584307178631,4.08664100000169,4.08664100000169,0.00000000000000
2026-02-02 17:45:55,0.00500834724541,3.99356799999805,3.99356799999805,0.00000000000000
2026-02-02 17:45:56,0.00584307178631,4.16970600000059,4.16970600000059,0.00000000000000
2026-02-02 17:45:57,0.00418060200669,4.05342499999824,4.05342499999824,0.00000000000000
2026-02-02 17:45:58,0.00583819849875,3.98577099999966,3.98577099999966,0.00000000000000
2026-02-02 17:45:59,0.00500834724541,4.12226899999951,4.12226899999951,0.00000000000000
2026-02-02 17:46:00,0.00583819849875,4.19839100000536,4.19839100000536,0.00000000000000
2026-02-02 17:46:01,0.00667779632721,4.04481999999552,4.04481999999552,0.00000000000000
2026-02-02 17:46:02,0.00668337510443,4.36572600000363,4.36572600000363,0.00000000000000
2026-02-02 17:46:03,0.00667779632721,4.32999199999904,4.32999199999904,0.00000000000000
2026-02-02 17:46:04,0.00501253132832,4.24186200000258,4.24186200000258,0.00000000000000
2026-02-02 17:46:05,0.00583819849875,4.13226299999951,4.13226299999951,0.00000000000000
2026-02-02 17:46:06,0.00501253132832,4.39405999999872,4.39405999999872,0.00000000000000
2026-02-02 17:46:07,0.00417710944027,3.84077400000388,3.84077400000388,0.00000000000000
2026-02-02 17:46:08,0.00501253132832,4.18473599999561,4.18473599999561,0.00000000000000
2026-02-02 17:46:09,0.00584307178631,4.19596499999898,4.19596499999898,0.00000000000000
2026-02-02 17:46:10,0.00584307178631,4.40117000000464,4.40117000000464,0.00000000000000
2026-02-02 17:46:11,0.00500834724541,4.18957299999602,4.18957299999602,0.00000000000000
2026-02-02 17:46:12,0.00666666666667,4.40910400000575,4.40910400000575,0.00000000000000
2026-02-02 17:46:13,0.00751879699248,4.34624099999928,4.34624099999928,0.00000000000000
2026-02-02 17:46:14,0.00501253132832,3.99399499999708,3.99399499999708,0.00000000000000
2026-02-02 17:46:15,0.00583819849875,4.00543800000014,4.00543800000014,0.00000000000000
2026-02-02 17:46:16,0.00584307178631,4.16793699999835,4.16793699999835,0.00000000000000
2026-02-02 17:46:17,0.00417710944027,3.89140000000043,3.89140000000043,0.00000000000000
2026-02-02 17:46:18,0.00584307178631,3.98464199999580,3.98464199999580,0.00000000000000
2026-02-02 17:46:19,0.00668337510443,4.11032200000045,4.11032200000045,0.00000000000000
2026-02-02 17:46:20,0.00583819849875,4.20051200000307,4.20051200000307,0.00000000000000
2026-02-02 17:46:21,0.00501253132832,3.92708899999707,3.92708899999707,0.00000000000000
2026-02-02 17:46:22,0.00501253132832,4.02879799999937,4.02879799999937,0.00000000000000
2026-02-02 17:46:23,0.00585284280936,4.39593700000114,4.39593700000114,0.00000000000000
2026-02-02 17:46:24,0.00501253132832,4.31711399999767,4.31711399999767,0.00000000000000
2026-02-02 17:46:25,0.00584307178631,4.02649399999791,4.02649399999791,0.00000000000000
2026-02-02 17:46:26,0.00667222685571,4.07974499999546,4.07974499999546,0.00000000000000
2026-02-02 17:46:27,0.00501253132832,3.84738099999959,3.84738099999959,0.00000000000000
2026-02-02 17:46:28,0.00417710944027,3.83070399999997,3.83070399999997,0.00000000000000
2026-02-02 17:46:29,0.00584307178631,4.00279900000169,4.00279900000169,0.00000000000000
2026-02-02 17:46:30,0.00500834724541,4.07947100000456,4.07947100000456,0.00000000000000
2026-02-02 17:46:31,0.00584307178631,4.09260699999868,4.09260699999868,0.00000000000000
2026-02-02 17:46:32,0.00584795321637,4.44969099999435,4.44969099999435,0.00000000000000
2026-02-02 17:46:33,0.00667779632721,4.29094700000132,4.29094700000132,0.00000000000000
2026-02-02 17:46:34,0.00584307178631,4.07699800000410,4.07699800000410,0.00000000000000
2026-02-02 17:46:35,0.00500834724541,3.89249899999413,3.89249899999413,0.00000000000000
2026-02-02 17:46:36,0.00500834724541,4.06825600000593,4.06825600000593,0.00000000000000
2026-02-02 17:46:37,0.00750625521268,4.18824399999721,4.18824399999721,0.00000000000000
2026-02-02 17:46:38,0.00501253132832,4.28450700000394,4.28450700000394,0.00000000000000
2026-02-02 17:46:39,0.00583819849875,4.22747299999901,4.22747299999901,0.00000000000000
2026-02-02 17:46:40,0.00500834724541,4.11851500000193,4.11851500000193,0.00000000000000
2026-02-02 17:46:41,0.00583819849875,4.11598299999605,4.11598299999605,0.00000000000000
2026-02-02 17:46:42,0.00584307178631,3.96044300000358,3.96044300000358,0.00000000000000
2026-02-02 17:46:43,0.00585284280936,4.34906400000182,4.34906400000182,0.00000000000000
2026-02-02 17:46:44,0.00584307178631,4.32701599999564,4.32701599999564,0.00000000000000
2026-02-02 17:46:45,0.00500834724541,4.21087200000329,4.21087200000329,0.00000000000000
