Date,CPU Utilization,CPU Power
2026-02-02 19:51:51,0.00083542188805,0.68514783333315
2026-02-02 19:51:52,0.00083542188805,0.81659900000013
2026-02-02 19:51:53,0.00167224080268,1.44948966666561
2026-02-02 19:51:54,0.00166944908180,1.15927228571361
2026-02-02 19:51:55,0.00083402835696,0.53193400000009
2026-02-02 19:51:56,0.00166944908180,1.30157333333288
2026-02-02 19:51:57,0.00083402835696,0.58111400000001
2026-02-02 19:51:58,0.00167084377611,1.34099533333332
2026-02-02 19:51:59,0.00083472454090,0.52690450000000
2026-02-02 19:52:00,0.00166944908180,1.16560200000094
2026-02-02 19:52:01,0.00083542188805,0.60628099999979
2026-02-02 19:52:02,0.00167084377611,1.10398875000010
2026-02-02 19:52:03,0.00167224080268,0.91011745454505
2026-02-02 19:52:04,0.00083472454090,0.69562999999956
2026-02-02 19:52:05,0.00167084377611,1.23106342857084
2026-02-02 19:52:06,0.00083472454090,0.65854283333344
2026-02-02 19:52:07,0.00166805671393,1.14148142857136
2026-02-02 19:52:08,0.00083612040134,0.69092799999999
2026-02-02 19:52:09,0.00083472454090,0.51235212499978
2026-02-02 19:52:10,0.00250626566416,2.42185680000184
2026-02-02 19:52:11,0.00083402835696,0.53483674999961
2026-02-02 19:52:12,0.00167084377611,1.38070166666754
2026-02-02 19:52:13,0.00083472454090,0.58216028571405
2026-02-02 19:52:14,0.00166805671393,1.06441349999932
2026-02-02 19:52:15,0.00083542188805,0.80911940000005
2026-02-02 19:52:16,0.00083333333333,0.51070062500003
2026-02-02 19:52:17,0.00166944908180,1.41287033333356
2026-02-02 19:52:18,0.00083472454090,0.59601242857181
2026-02-02 19:52:19,0.00166944908180,0.91327679999958
2026-02-02 19:52:20,0.00167084377611,1.24708857142936
2026-02-02 19:52:21,0.00083472454090,0.59899857142851
2026-02-02 19:52:22,0.00166944908180,1.17933885714280
2026-02-02 19:52:23,0.00083542188805,0.61819314285718
2026-02-02 19:52:24,0.00166944908180,1.20391714285714
2026-02-02 19:52:25,0.00083472454090,0.57668485714281
2026-02-02 19:52:26,0.00167224080268,2.00769349999973
2026-02-02 19:52:27,0.00083612040134,0.66909383333344
2026-02-02 19:52:28,0.00166944908180,1.28490699999990
2026-02-02 19:52:29,0.00083333333333,0.45678377777788
2026-02-02 19:52:30,0.00166944908180,1.56566000000021
2026-02-02 19:52:31,0.00083472454090,0.52192462499988
2026-02-02 19:52:32,0.00167084377611,1.21076171428597
2026-02-02 19:52:33,0.00167084377611,1.16946457142850
2026-02-02 19:52:34,0.00083542188805,0.68915049999972
2026-02-02 19:52:35,0.00083542188805,0.72897883333341
2026-02-02 19:52:36,0.00166805671393,1.09879828571450
2026-02-02 19:52:37,0.00167224080268,1.10720074999972
2026-02-02 19:52:38,0.00083542188805,0.67966250000003
2026-02-02 19:52:39,0.00167084377611,1.06378024999958
2026-02-02 19:52:40,0.00083612040134,0.78624479999999
2026-02-02 19:52:41,0.00083472454090,0.68728900000012
2026-02-02 19:52:42,0.00166805671393,1.03409950000059
2026-02-02 19:52:43,0.00083472454090,0.58346371428602
2026-02-02 19:52:44,0.00167084377611,1.60586800000019
2026-02-02 19:52:45,0.00083472454090,0.66926916666671
2026-02-02 19:52:46,0.00250417362270,1.98534049999944
2026-02-02 19:52:47,0.00083542188805,0.66870983333380
2026-02-02 19:52:48,0.00083542188805,0.59203442857168
2026-02-02 19:52:49,0.00166944908180,1.21007257142836
2026-02-02 19:52:50,0.00083402835696,0.59639600000030
2026-02-02 19:52:51,0.00166944908180,1.34703233333372
2026-02-02 19:52:52,0.00083542188805,0.62354642857151
2026-02-02 19:52:53,0.00166944908180,1.08459975000005
2026-02-02 19:52:54,0.00166944908180,1.21213057142865
2026-02-02 19:52:55,0.00083472454090,0.67632600000009
2026-02-02 19:52:56,0.00166944908180,1.32773599999928
2026-02-02 19:52:57,0.00083542188805,0.66254300000037
2026-02-02 19:52:58,0.00167084377611,1.34067999999994
2026-02-02 19:52:59,0.00083542188805,0.53623862499990
2026-02-02 19:53:00,0.00083472454090,0.64902700000008
2026-02-02 19:53:01,0.00167224080268,1.36630800000057
2026-02-02 19:53:02,0.00083542188805,0.55315599999994
2026-02-02 19:53:03,0.00250417362270,1.74990085714307
2026-02-02 19:53:04,0.00166944908180,1.27892566666681
2026-02-02 19:53:05,0.00083612040134,0.68610649999997
2026-02-02 19:53:06,0.00083402835696,0.56737957142832
2026-02-02 19:53:07,0.00166944908180,1.20079142857139
2026-02-02 19:53:08,0.00083472454090,0.62988333333366
2026-02-02 19:53:09,0.00167504187605,1.13106685714281
2026-02-02 19:53:10,0.00083472454090,0.80511580000020
2026-02-02 19:53:11,0.00167084377611,1.33779099999932
2026-02-02 19:53:12,0.00083472454090,0.60461785714298
2026-02-02 19:53:13,0.00166944908180,0.95731400000012
2026-02-02 19:53:14,0.00083402835696,0.59678185714282
2026-02-02 19:53:15,0.00166944908180,1.33732300000095
2026-02-02 19:53:16,0.00166944908180,1.33995766666582
2026-02-02 19:53:17,0.00083402835696,0.57406042857162
2026-02-02 19:53:18,0.00166944908180,1.17268171428545
2026-02-02 19:53:19,0.00083542188805,0.46073980000001
2026-02-02 19:53:20,0.00166805671393,1.33084333333318
2026-02-02 19:53:21,0.00083402835696,0.59547828571470
2026-02-02 19:53:22,0.00166944908180,1.30240114285698
2026-02-02 19:53:23,0.00083472454090,0.60552671428585
2026-02-02 19:53:24,0.00083542188805,0.69835350000055
2026-02-02 19:53:25,0.00166944908180,1.36344500000026
